centroid
[-73.86929618132855, 40.944627]
[-49.98995882630277, -25.146943]
[-79.27831878185876, 43.629361]
[-118.22250087153436, 33.884986999999995]
[-58.46719083181081, -34.8151175]
[-97.57434348846694, 35.482792]
[-89.30989360889006, 48.40265]
[150.96870742118324, -33.8482430125]
[-66.54582221173013, 10.291965]
[25.65910491923795, -25.8733538]
[-90.24253450801241, 38.6537705]
[-78.50758778354512, -0.166624998774166]
[-57.392120060226596, -25.545136]
[-115.26742186324023, 36.209282714021896]
[121.06430695015186, 14.6832238]
[-75.49489445358387, 10.390213195262199]
[-115.04168319069373, 36.1847311]
[-66.62026963910088, 10.46088505]
[98.322654299456, 7.791351649999999]
[-119.05637531500284, 35.346900500000004]
[101.7034987237521, 3.1486449]
[-77.03479858735744, 38.928253]
[100.50938059291339, 13.8013742]
[-34.85303962054477, -7.1495095]
[-117.02087742982457, 32.6337495]
[-44.12793751995278, -22.9501155]
[-48.492233890704796, -27.609684]
[-82.50025378233151, 27.996617]
[-67.42329897976065, 10.2153292]
[-112.0735233686602, 33.552087549999996]
[-80.13164790457606, 25.81703865]
[-67.19670364445629, 18.3641825]
[-48.959464240458644, -26.261471]
[-54.347518496867465, -20.874911]
[-105.54936087819527, 38.9964715]
[-57.60872268897312, -25.300369250000003]
[119.5837237123026, -4.84954125]
[-77.01921051427982, -12.14496301680225]
[-74.87615763595113, 40.562486500000006]
[-118.16506514467005, 33.89934495]
[-119.10172136219157, 46.245393]
[-95.1864775723255, 38.781391]
[-46.609895565864235, -22.47615665]
[-82.07867053122341, 29.1201465]
[-48.02253654818793, -16.5554495]
[-73.91233999573832, 11.0747795011957]
[-71.42773786515602, 41.817091000000005]
[-73.61378864962145, 45.769232]
[-104.96201399512343, 39.714147]
[-104.884571975, 39.7802863]
[-79.2680862848396, 43.331337000000005]
[-46.71709015923788, -23.68305]
[-77.10772743201238, 38.880849]
[-35.22839654016319, -5.9184929]
[77.49699900713716, 12.9230984]
[-79.46166248754162, 44.050171500000005]
[-120.02525140240894, 37.269760500000004]
[-122.27001969221851, 49.087217]
[-47.77702753056685, -15.7761322]
[9.88913910689029, 44.183516850000004]
[-66.30289031399485, 18.304563]
[153.03025743950496, -27.382065033499998]
[72.88242539063752, 19.174224]
[-43.94907114090909, -19.918678]
[-99.68322055033974, 31.168839]
[18.221189316188685, 59.5866977]
[-74.36199252088235, 40.71228455]
[-9.352657745313852, 38.835563050000005]
[-87.36057357819082, 20.5864273]
[66.37188654068612, 48.1873961]
[-71.82021434321169, 42.2760805]
[-111.89909679845738, 40.6122367]
[-80.39804619605209, -0.998987500929819]
[-49.45073462376078, -25.631184599999997]
[-81.55781848866349, 27.698442]
[-66.92031978368811, 10.4834919]
[-96.53668324174907, 19.3118005]
[-73.95094715835492, 40.788882]
[-49.26533244198062, -16.642891]
[-76.2302155009994, 4.05506683498043]
[-81.55781848866349, 27.698442]
[-58.44624422507712, -34.60445005]
[-70.54612795250627, -33.531010300000005]
[18.221189316188685, 59.5866977]
[148.95607570792998, -20.354247136250002]
[85.91975492003289, 20.37048]
[-78.50758778354512, -0.166624998774166]
[-77.03470636966634, -12.1199154765812]
[11.856859218521777, 4.69711395]
[-38.84501697932737, -10.45381665]
[-79.94005549622501, 39.6293965]
[-95.7796134467331, 29.721944]
[-3.9115577506867383, 56.6529605254723]
[-79.14906039445262, 43.2994245]
[-43.47679982453417, -22.908248999999998]
[-73.9394847402069, 40.655125999999996]
[-66.87654276196112, 10.45787045]
[111.47824662044198, -6.9984974]
[-43.94907114090909, -19.918678]
[143.1288990061553, 42.783866]
[120.99489295154552, 14.591435449999999]
[-72.22518493739277, 7.7683711]
[-83.2513857740972, 32.6779615]
[-99.32348330783586, 19.31874175]
[-122.30834070468063, 47.614704]
[139.20137270100784, 36.325601000000006]
[-66.06324007144676, 18.368581]
[-123.2031179579509, 49.361984]
[-46.71709015923788, -23.68305]
[-80.49973490489973, 27.873035299999998]
[-77.14940638521543, 39.14538845]
[-57.392120060226596, -25.545136]
[100.87831102862077, 0.6543415]
[-66.92031978368811, 10.4834919]
[-99.19188816821648, 19.5439285]
[-54.57367599442206, -25.6120001]
[-46.23872474207765, -23.950651]
[106.80810458632914, -6.2442761]
[-103.33402112660934, 20.676676049999998]
[-118.03807221294363, 34.070855]
[2.0025970479904727, 41.58298235]
[-97.74287696394927, 35.500401999999994]
[-79.27831878185876, 43.629361]
[-75.9462008808047, -14.260391010743199]
[-75.7677929430113, 45.246861]
[-59.034133091221776, -23.70868175]
[-122.30687675817379, 40.4485801]
[-66.81721577039289, 10.48528495]
[120.9758125902935, 14.583165829324663]
[-99.68322055033974, 31.168839]
[3.9778769201188835, 50.4458724]
[-71.17651580120776, 42.244707500000004]
[-68.17204471911197, -9.998277999999999]
[-38.21453041631867, -6.745471500000001]
[-77.73846230505066, 41.118241499999996]
[123.2296214935464, 13.6397274]
[-58.53960700700645, -34.489652]
[-77.03324047868281, -12.0996229988674]
[-98.36092556509752, 25.836062249999998]
[-57.07494272206096, -30.5834968]
[140.0768542522831, 36.092076]
[-100.01308325843317, 20.385896000000002]
[-77.68667147727272, 43.250125999999995]
[-79.40184264867526, 34.1655625]
[-104.2858612754204, 19.1286153]
[-69.31057454361522, 10.1786475]
[-47.74931583098295, -23.186813299999997]
[101.5663202301526, 3.15654655]
[-1.4433284354623133, 55.027982800000004]
[-120.02525140240894, 37.269760500000004]
[-89.6520806735113, 20.941367]
[-71.6383220787017, 10.66406775]
[-63.63236020671526, -32.252165]
[110.37446787901501, -7.802816099999999]
[-69.91397333861896, 18.4857373156989]
[-78.57688593081483, 35.170514]
[150.96870742118324, -33.8482430125]
[-75.74431174245694, -9.194277591290865]
[101.53890118478105, 3.0512313]
[-57.392120060226596, -25.545136]
[101.77316876970272, 2.94946225]
[-75.61788482940216, 6.273409998578325]
[-95.9499530305905, 36.742551500000005]
[-57.60872268897312, -25.300369250000003]
[-70.82097670262311, -34.1215103]
[-75.7677929430113, 45.246861]
[-80.31973812533678, 25.62232015]
[-71.45305266127505, -32.959446299999996]
[-73.82400655736285, 40.709626]
[88.60130032409938, 24.3683892]
[-0.10159977007256737, 51.546839500000004]
[-100.01308325843317, 20.385896000000002]
[77.49699900713716, 12.9230984]
[-71.60713530470383, -33.1159239]
[-60.70192958800788, -31.61914245]
[-99.15126050187666, 19.328373]
[-65.91961319722523, 18.074782499999998]
[115.51620608854668, -2.744957]
[-117.39753121322784, 33.936079]
[-58.18869902317408, -26.1805198]
[-78.57688593081483, 35.170514]
[-58.44624422507712, -34.60445005]
[6.931270559675498, 43.655881050000005]
[-118.0005917297972, 33.6925551]
[77.12280778635085, 28.6384285]
[-70.58983537847448, 9.504146]
[-46.71709015923788, -23.68305]
[72.88242539063752, 19.174224]
[-80.19169935025126, 26.0440461]
[-74.10611007638506, 41.557672499999995]
[-70.51735055846545, -33.42542435]
[-57.96038054072398, -34.936305000000004]
[-83.94959642934325, 42.0091902]
[-72.25896067235792, 5.207221501354045]
[149.16238424017655, -35.314292736]
[-75.60602455259695, 6.3613984980911]
[139.88625248996283, 36.5968265]
[-73.61378864962145, 45.769232]
[105.13333194886815, 12.5484115]
[-49.284652507738095, -25.4949653]
[-76.50748747783624, 3.3621940017785548]
[-74.19859422093097, 4.2620515010534845]
[-77.15969026960545, 18.11517405]
[109.47099123615948, -7.682782]
[-69.31057454361522, 10.1786475]
[-80.82276558903743, 41.2353165]
[-97.71631205313102, 30.3234054]
[107.87357587697403, -2.7354575]
[-100.29030546754338, 25.6417035]
[3.711223629931398, 6.534464]
[120.93310457096626, 14.399395550000001]
[-80.19690558052683, -2.3517029992340097]
[-77.03479858735744, 38.928253]
[-43.47679982453417, -22.908248999999998]
[-46.504712600059186, -23.710599]
[16.371335286156064, 48.2203545]
[-122.20974142381348, 37.79207795]
[-118.28761573756861, 34.0207635]
[-66.54582221173013, 10.291965]
[-79.32773387071157, 43.03761]
[-123.35726172518457, 48.4266115]
[-105.25628372353268, 40.024011349999995]
[-48.959464240458644, -26.261471]
[17.930249164553143, 40.5930672]
[-97.06674530779605, 32.846805]
[-99.15126050187666, 19.328373]
[-85.67308792255474, 42.956433000000004]
[120.93310457096626, 14.399395550000001]
[139.58838229740996, 35.967815]
[56.106175020008536, 25.098741750000002]
[-96.82736190649834, 46.86513205]
[-77.23255074803112, 38.7883535]
[-97.71631205313102, 30.3234054]
[-74.19859422093097, 4.2620515010534845]
[-99.14839177305848, 19.4328305]
[120.99489295154552, 14.591435449999999]
[-77.03479858735744, 38.928253]
[77.49699900713716, 12.9230984]
[-75.26718502769445, 39.9553195]
[-57.60872268897312, -25.300369250000003]
[-103.33402112660934, 20.676676049999998]
[-100.17803533710799, 25.77838395]
[-78.73524185718048, -1.2906810005311948]
[-112.85199644310032, 49.6881395]
[-71.47279916170147, 41.431256]
[-80.19690558052683, -2.3517029992340097]
[-47.77702753056685, -15.7761322]
[-72.48728382193872, 42.1794825]
[-79.74907517953991, 39.8322735]
[-51.18884108121921, -30.09977955]
[-99.19188816821648, 19.5439285]
[106.68744483171346, -6.3072516499999995]
[-73.85797715753424, 41.035278000000005]
[-110.86705124195461, 32.18939265]
[-48.38983554866557, -1.34442515]
[-101.26167824664532, 19.6518389]
[-99.29133216762864, 19.7142876]
[-43.94907114090909, -19.918678]
[-57.96038054072398, -34.936305000000004]
[-99.68322055033974, 31.168839]
[-99.27791148470666, 19.3180346]
[-68.04219555185651, 10.197311]
[-91.09017779844788, 30.4590995]
[-78.85061022727272, 42.8962565]
[150.96870742118324, -33.8482430125]
[-74.18894120620095, 45.878147999999996]
[-95.9499530305905, 36.742551500000005]
[-71.08847799196823, 42.311398499999996]
[-40.89719911295775, -15.0709616]
[-49.88720917077265, -25.8008418]
[-100.26529890939311, 25.736595899999998]
[-57.392120060226596, -25.545136]
[-76.65223831527119, -11.79622196924165]
[-48.30747198418481, -10.115612]
[-58.635161881925924, -34.7723175]
[72.00491476370848, 34.004375499999995]
[-99.2320163657169, 19.6572615]
[120.99598098166456, 14.4387372]
[110.41675290323951, -7.823774500000001]
[-75.9462008808047, -14.260391010743199]
[-122.47429955440529, 37.616119]
[-82.38480539195213, 36.34489]
[120.96260249712346, 14.430495449999999]
[-89.45140423802017, 39.7396055]
[-56.23476929094975, -34.8197395]
[-118.28761573756861, 34.0207635]
[121.06430695015186, 14.6832238]
[79.50676151620678, 17.881371]
[-121.31890595633186, 38.641309]
[-80.1425916406926, 40.45739695]
[-79.27831878185876, 43.629361]
[80.66215108266721, 7.87875615]
[-72.63055826488616, 41.987776]
[-84.3261409312012, 33.8201635]
[-111.92940502217706, 33.392919000000006]
[76.97559765790353, 28.3684935]
[-87.04987230860931, 21.04922465]
[-75.49489445358387, 10.390213195262199]
[-100.37065375095541, 25.65027595]
[-75.74431174245694, -9.194277591290865]
[-94.54521906637726, 39.0092495]
[-66.06050855077692, 18.405123500000002]
[-98.25508670617617, 26.111568499999997]
[-57.392120060226596, -25.545136]
[150.96870742118324, -33.8482430125]
[79.23779439014726, 29.998510500000002]
[-80.11300930666647, 26.533532100000002]
[-59.55949506196217, 13.18926575]
[-94.50251292936605, 46.44184745]
[-116.25231672995935, 43.59805]
[-69.79017276556104, 18.52738317659385]
[-49.72954238694903, -28.8968608]
[-46.527141980259486, -23.804983999999997]
[72.88242539063752, 19.174224]
[-80.34576955588194, 26.027737000000002]
[-99.3549401564543, 19.3740175]
[106.81773839616994, -6.201608500000001]
[-83.08713118171781, 40.17764605]
[-57.96038054072398, -34.936305000000004]
[144.5655021664582, -38.16117460625]
[-96.75686131449231, 33.061088]
[77.12280778635085, 28.6384285]
[-96.88038582391525, 32.924561]
[-92.77069593477398, 18.0220065]
[-73.32159311336997, 5.064958499662065]
[115.23911070982271, -8.63340295]
[-78.50758778354512, -0.166624998774166]
[-51.98121522125382, -29.447372700000003]
[101.52386782534944, 3.0726853]
[-73.82400655736285, 40.709626]
[-79.57268421264624, 43.8370865]
[27.1381888480852, 38.40793075]
[-96.79595288652052, 17.082639800000003]
[110.37446787901501, -7.802816099999999]
[-77.34181317110708, 38.9557345]
[-84.72960508494091, 37.822109]
[-71.82021434321169, 42.2760805]
[-49.72456741508975, -14.2400915]
[-73.59300316581725, 45.558747499999996]
[-82.97781047263271, 41.307314500000004]
[-66.84903094547971, 10.60837955]
[-84.62677614283126, 40.104985]
[-49.53727066434208, -16.6509185]
[-111.51698045013747, 40.696563999999995]
[121.06430695015186, 14.6832238]
[-102.30395995483201, 21.84766995]
[-48.31547272805836, -19.00476185]
[-114.07491520054182, 46.879112]
[-58.71971528236551, -34.485716]
[-96.38826271481929, 17.157567]
[-51.18884108121921, -30.09977955]
[-58.44937667349369, -34.6596785]
[8.918825826166115, 50.1354275]
[75.01808058503755, 32.65729195]
[-79.27831878185876, 43.629361]
[-73.61378864962145, 45.769232]
[73.82645281798412, 26.6309575]
[-90.24253450801241, 38.6537705]
[80.00099262845092, 23.116066]
[-43.47679982453417, -22.908248999999998]
[88.39675397063142, 22.6126825]
[-56.23476929094975, -34.8197395]
[73.1825107741469, 22.27749]
[138.6070146748923, -35.519997510500005]
[-118.32593344359535, 34.1820524]
[-80.07878584710744, 42.110617500000004]
[110.9295579232487, -7.590025499999999]
[-76.50748747783624, 3.3621940017785548]
[73.91514879746282, 24.4602635]
[-77.73846230505066, 41.118241499999996]
[77.49699900713716, 12.9230984]
[-80.19690558052683, -2.3517029992340097]
[1.8843810266024459, 46.3679415]
[-47.77702753056685, -15.7761322]
[-80.55671304966887, 43.482149]
[-56.23476929094975, -34.8197395]
[1.9116204780500468, 46.32272225]
[-105.54936087819527, 38.9964715]
[-93.13301904401138, 16.74247475]
[-74.84364846350056, 10.95820100351475]
[77.12280778635085, 28.6384285]
[-118.32593344359535, 34.1820524]
[72.85819715398794, 19.179301006323474]
[-73.9394847402069, 40.655125999999996]
[-104.61808770270014, 50.4551315]
[39.28838798844743, -6.87961155]
[121.12739984424681, 14.6067048]
[-99.19188816821648, 19.5439285]
[110.1704941183274, -7.335311]
[121.04282657522978, 14.7485038]
[-89.6520806735113, 20.941367]
[-75.7677929430113, 45.246861]
[-84.72960508494091, 37.822109]
[79.07407715759149, 20.9884993]
[4.271707316786911, 52.0768535]
[-58.5607237038119, -34.6006765]
[106.82611314921274, -6.1690378]
[-103.20242086532716, 20.4071009]
[31.464460859595807, -26.51739035]
[-69.9792018924467, 8.183308499999999]
[7.456676011172293, 9.0737594]
[-51.18884108121921, -30.09977955]
[106.83593761002093, -6.293941800000001]
[-90.24253450801241, 38.6537705]
[-74.04770687534497, 4.90869199933111]
[18.442253277007296, -34.1216672]
[-80.26814871237771, 25.7823705]
[-80.81942155944881, 35.209053499999996]
[-83.14833217058124, 42.5789987]
[-122.30834070468063, 47.614704]
[80.17672246885807, 12.9396355]
[-84.2482094902812, 39.663671]
[-77.03479858735744, 38.928253]
[-87.8639635581105, 42.9481995]
[36.8294584546357, -1.27486915]
[-79.27831878185876, 43.629361]
[-81.94744943086769, 42.161924]
[-68.04219555185651, 10.197311]
[101.44534932949219, 3.0424493999999997]
[-65.30070454240405, -24.20759035]
[-119.4258457934401, 49.900052]
[-73.99907633607, 8.24907300017308]
[-119.28621525357192, 34.289707]
[-118.28761573756861, 34.0207635]
[-117.18472689764563, 32.87151265]
[72.88242539063752, 19.174224]
[-77.0700571266341, -12.05512901949325]
[120.97419177941497, 14.582769212771417]
[112.38572276129808, -7.11924455]
[112.27774346734927, -7.767234]
[-57.07494272206096, -30.5834968]
[-58.44624422507712, -34.60445005]
[-77.08914975217769, 38.8173495]
[-81.48477434142401, 8.418274]
[-116.66727279471004, 38.503428299999996]
[-66.54582221173013, 10.291965]
[-0.8100040458582143, 51.815694]
[74.33717248801722, 31.529042500000003]
[-48.88275135561072, -23.897127500000003]
[103.70009847844943, 1.3233394999656598]
[78.63462726628175, 17.365046999999997]
[3.9778769201188835, 50.4458724]
[-87.67185082732834, 41.833768]
[123.91839967866275, 9.64417275]
[-73.4298735711425, -3.801140012382435]
[-57.60872268897312, -25.300369250000003]
[-43.06092754366534, -22.9045236]
[-115.27092709646229, 36.2328744]
[-116.9662473573642, 32.7657655]
[-77.16937227058824, 39.194024]
[-101.6476392967898, 21.0996524]
[-100.49131818352605, 20.715868649999997]
[-57.392120060226596, -25.545136]
[36.8294584546357, -1.27486915]
[1.8843810266024459, 46.3679415]
[-58.44624422507712, -34.60445005]
[120.50736284747, 14.4765369]
[105.67600811528865, 20.974683499999998]
[120.60175550175198, 18.197443550000003]
[-121.44975275972007, 38.5617555]
[-80.06584963046151, 44.5392947]
[110.29488092845588, 1.4285681499999998]
[-80.13164790457606, 25.81703865]
[120.89912318971255, 14.3293569]
[122.57425461117043, 7.77948415]
[-118.28761573756861, 34.0207635]
[-55.97403032487652, -34.543938499999996]
[-57.60872268897312, -25.300369250000003]
[77.53130042611336, 13.075077]
[-99.65261572390186, 19.284691449999997]
[-157.83300253172587, 21.319947]
[-70.80973425766066, -33.51487825]
[-86.75148495566681, 36.156363999999996]
[95.93779309098053, 19.256426849999997]
[-121.94949533198121, 37.523680999999996]
[121.00578765778266, 14.53288485]
[121.06430695015186, 14.6832238]
[123.98236683841813, 11.1406819]
[150.96870742118324, -33.8482430125]
[121.0838416463307, 14.58327645]
[75.24553828261816, 33.8216755]
[120.6565439351531, 15.0677776]
[122.53330321730282, 10.772438000000001]
[106.78746284850666, -6.3450249]
[121.03231785270168, 14.40804495]
[120.99489295154552, 14.591435449999999]
[121.03771276666882, 14.29945485]
[115.83018576955499, -31.83938873875]
[121.03991744632869, 14.5847008]
[121.18551669645089, 14.067750199999999]
[121.0540019223246, 14.504109450000001]
[-73.82400655736285, 40.709626]
[120.96260249712346, 14.430495449999999]
[121.03718005088004, 14.5464293]
[101.41916092738697, 3.0485463]
[-97.8945909747919, 22.27032865]
[110.50467772057874, -7.771338699999999]
[77.12280778635085, 28.6384285]
[-94.50251292936605, 46.44184745]
[46.669284223477305, 24.72121995]
[33.229827193871344, 35.12931985]
[77.34446679622266, 11.108496500000001]
[-80.19690558052683, -2.3517029992340097]
[-121.90510754841145, 37.715522050000004]
[-73.61378864962145, 45.769232]
[-57.392120060226596, -25.545136]
[-122.60732731762295, 45.536420500000006]
[123.33170060784087, 13.38218305]
[121.04282657522978, 14.7485038]
[79.86771062057899, 6.903948849103791]
[7.186988802142225, 8.93077985]
[-75.7677929430113, 45.246861]
[121.10857279134385, 14.646944300000001]
[33.762842810813524, 39.95829325]
[-1.1884749162626917, 12.244869099999999]
[-71.08847799196823, 42.311398499999996]
[28.84318392941324, 41.054196399999995]
[-71.13134146379952, 42.378197650000004]
[125.0885141473972, 6.90872695]
[111.05213322963274, -6.7497805]
[66.37188654068612, 48.1873961]
[106.82611314921274, -6.1690378]
[-87.51079982281178, 33.171273]
[-83.14833217058124, 42.5789987]
[121.06430695015186, 14.6832238]
[119.85279055826955, 16.32197995]
[-74.21238958496333, 40.824979]
[120.99489295154552, 14.591435449999999]
[-122.79418637647116, 49.285444]
[27.1381888480852, 38.40793075]
[121.04282657522978, 14.7485038]
[-91.09017779844788, 30.4590995]
[-122.70966859797628, 38.452270999999996]
[-84.41732980362106, 33.767296]
[-58.44624422507712, -34.60445005]
[121.10634476041581, 14.188649850000001]
[120.40425831834096, 16.05892815]
[30.380553637398812, 40.7454448]
[121.19750327392723, 14.4782551]
[-73.9394847402069, 40.655125999999996]
[-71.82021434321169, 42.2760805]
[-71.14600499385267, 8.5978581]
[150.96870742118324, -33.8482430125]
[106.82611314921274, -6.1690378]
[107.64968776905312, -6.9237164]
[-96.56629234381981, 32.924271]
[120.60175550175198, 18.197443550000003]
[123.00723901659956, 10.6525462]
[-84.32883159841575, 33.8744363]
[47.479604058459444, 15.7960374]
[121.22119227580029, 14.1561313]
